UNIQUEID,CUSTOMERNAME,PHONE,CONTACTLASTNAME,CONTACTFIRSTNAME
1314,FunGiftIdeas.com,5085552555,Benitez,Violeta
5734,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
4736,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
3255,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
5983,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
4094,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
1202,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
3032,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
2720,FunGiftIdeas.com,5085552555,Benitez,Violeta
2499,FunGiftIdeas.com,5085552555,Benitez,Violeta
5724,FunGiftIdeas.com,5085552555,Benitez,Violeta
3573,FunGiftIdeas.com,5085552555,Benitez,Violeta
3067,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3582,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1497,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3733,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5139,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3081,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1603,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1785,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1123,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1180,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5928,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5823,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2087,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1197,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1080,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2542,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1530,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4582,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4470,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
1754,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4544,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
1988,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4432,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
5955,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
5558,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
1665,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
2814,Mini Auto Werke,7675-3555,Mendel,Roland
1275,Mini Auto Werke,7675-3555,Mendel,Roland
3093,Mini Auto Werke,7675-3555,Mendel,Roland
2450,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1071,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5797,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3190,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3351,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5381,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5519,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4484,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
3084,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
1096,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
4240,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
2406,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1809,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2799,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3511,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4040,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2395,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5909,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4868,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1095,Alpha Cognac,61.77.6555,Roulet,Annette
5931,Alpha Cognac,61.77.6555,Roulet,Annette
1946,Alpha Cognac,61.77.6555,Roulet,Annette
3326,Alpha Cognac,61.77.6555,Roulet,Annette
1924,Alpha Cognac,61.77.6555,Roulet,Annette
3058,Reims Collectables,26.47.1555,Henriot,Paul
4666,Reims Collectables,26.47.1555,Henriot,Paul
1752,Reims Collectables,26.47.1555,Henriot,Paul
5154,Reims Collectables,26.47.1555,Henriot,Paul
4938,Reims Collectables,26.47.1555,Henriot,Paul
5066,Reims Collectables,26.47.1555,Henriot,Paul
2751,Reims Collectables,26.47.1555,Henriot,Paul
2319,Reims Collectables,26.47.1555,Henriot,Paul
3273,Reims Collectables,26.47.1555,Henriot,Paul
5204,Reims Collectables,26.47.1555,Henriot,Paul
2148,Reims Collectables,26.47.1555,Henriot,Paul
2207,Reims Collectables,26.47.1555,Henriot,Paul
2679,Reims Collectables,26.47.1555,Henriot,Paul
3848,Reims Collectables,26.47.1555,Henriot,Paul
4247,Reims Collectables,26.47.1555,Henriot,Paul
3497,Reims Collectables,26.47.1555,Henriot,Paul
1999,Reims Collectables,26.47.1555,Henriot,Paul
4070,Reims Collectables,26.47.1555,Henriot,Paul
3645,The Sharp Gifts Warehouse,4085553659,Frick,Sue
2754,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5614,The Sharp Gifts Warehouse,4085553659,Frick,Sue
3126,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5313,The Sharp Gifts Warehouse,4085553659,Frick,Sue
3908,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4783,The Sharp Gifts Warehouse,4085553659,Frick,Sue
2410,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4149,The Sharp Gifts Warehouse,4085553659,Frick,Sue
3840,Tekni Collectables Inc.,2015559350,Brown,William
3523,Tekni Collectables Inc.,2015559350,Brown,William
1746,Tekni Collectables Inc.,2015559350,Brown,William
2907,Tekni Collectables Inc.,2015559350,Brown,William
4317,Tekni Collectables Inc.,2015559350,Brown,William
2468,Tekni Collectables Inc.,2015559350,Brown,William
4532,Tekni Collectables Inc.,2015559350,Brown,William
1159,Tekni Collectables Inc.,2015559350,Brown,William
3819,Tekni Collectables Inc.,2015559350,Brown,William
1632,Tekni Collectables Inc.,2015559350,Brown,William
1723,Tekni Collectables Inc.,2015559350,Brown,William
3519,Tekni Collectables Inc.,2015559350,Brown,William
3999,Auto Canal Petit,(1) 47.55.6555,Perrier,Dominique
5811,Auto Canal Petit,(1) 47.55.6555,Perrier,Dominique
1264,Auto Canal Petit,(1) 47.55.6555,Perrier,Dominique
2370,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
5123,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
3313,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
2534,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
1528,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
4280,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
5661,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
3182,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
1110,"UK Collectables, Ltd.",(171) 555-2282,Devon,Elizabeth
2551,Mini Caravy,88.60.1555,Citeaux,Frederique
1824,Mini Caravy,88.60.1555,Citeaux,Frederique
3441,Mini Caravy,88.60.1555,Citeaux,Frederique
3123,Mini Caravy,88.60.1555,Citeaux,Frederique
2322,Mini Caravy,88.60.1555,Citeaux,Frederique
4080,Danish Wholesale Imports,31 12 3555,Petersen,Jytte
3946,Danish Wholesale Imports,31 12 3555,Petersen,Jytte
1057,Danish Wholesale Imports,31 12 3555,Petersen,Jytte
3446,The Sharp Gifts Warehouse,4085553659,Frick,Sue
3687,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4545,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4780,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5818,The Sharp Gifts Warehouse,4085553659,Frick,Sue
2279,The Sharp Gifts Warehouse,4085553659,Frick,Sue
2037,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5815,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4082,The Sharp Gifts Warehouse,4085553659,Frick,Sue
1748,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5991,The Sharp Gifts Warehouse,4085553659,Frick,Sue
5552,The Sharp Gifts Warehouse,4085553659,Frick,Sue
4699,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
2380,Handji Gifts& Co,+65 224 1555,Victorino,Wendy
1560,Handji Gifts& Co,+65 224 1555,Victorino,Wendy
5375,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
3630,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
2703,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
3601,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
5798,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
2955,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
4496,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
1558,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
5553,Quebec Home Shopping Network,(514) 555-8054,Fresnisre,Jean
3052,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5306,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5307,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3386,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2973,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2684,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2621,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2543,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1078,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2210,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5290,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1860,Gift Depot Inc.,2035552570,King,Julie
3919,Gift Depot Inc.,2035552570,King,Julie
4819,Gift Depot Inc.,2035552570,King,Julie
2449,Gift Depot Inc.,2035552570,King,Julie
4793,Gift Depot Inc.,2035552570,King,Julie
3350,Gift Depot Inc.,2035552570,King,Julie
4306,Gifts4AllAges.com,6175559555,Yoshido,Juri
5584,Gifts4AllAges.com,6175559555,Yoshido,Juri
2261,Gifts4AllAges.com,6175559555,Yoshido,Juri
2063,Gifts4AllAges.com,6175559555,Yoshido,Juri
3428,Gifts4AllAges.com,6175559555,Yoshido,Juri
2263,Gifts4AllAges.com,6175559555,Yoshido,Juri
3353,Gifts4AllAges.com,6175559555,Yoshido,Juri
4866,Gifts4AllAges.com,6175559555,Yoshido,Juri
4652,Gifts4AllAges.com,6175559555,Yoshido,Juri
3792,Gifts4AllAges.com,6175559555,Yoshido,Juri
5567,Gifts4AllAges.com,6175559555,Yoshido,Juri
4954,Gifts4AllAges.com,6175559555,Yoshido,Juri
2990,Gifts4AllAges.com,6175559555,Yoshido,Juri
3833,Gifts4AllAges.com,6175559555,Yoshido,Juri
4715,"Australian Collectables, Ltd",61-9-3844-6555,Connery,Sean
4610,"Australian Collectables, Ltd",61-9-3844-6555,Connery,Sean
3897,"Australian Collectables, Ltd",61-9-3844-6555,Connery,Sean
3408,"Australian Collectables, Ltd",61-9-3844-6555,Connery,Sean
3476,"Australian Collectables, Ltd",61-9-3844-6555,Connery,Sean
2974,L'ordine Souveniers,0522-556555,Moroni,Maurizio
1240,L'ordine Souveniers,0522-556555,Moroni,Maurizio
1763,L'ordine Souveniers,0522-556555,Moroni,Maurizio
4473,L'ordine Souveniers,0522-556555,Moroni,Maurizio
2326,L'ordine Souveniers,0522-556555,Moroni,Maurizio
1818,L'ordine Souveniers,0522-556555,Moroni,Maurizio
3921,L'ordine Souveniers,0522-556555,Moroni,Maurizio
3395,L'ordine Souveniers,0522-556555,Moroni,Maurizio
4580,L'ordine Souveniers,0522-556555,Moroni,Maurizio
4204,L'ordine Souveniers,0522-556555,Moroni,Maurizio
1012,L'ordine Souveniers,0522-556555,Moroni,Maurizio
2093,L'ordine Souveniers,0522-556555,Moroni,Maurizio
3108,L'ordine Souveniers,0522-556555,Moroni,Maurizio
3721,L'ordine Souveniers,0522-556555,Moroni,Maurizio
2590,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5990,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4576,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5749,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3252,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3188,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5880,Salzburg Collectables,6562-9555,Pipps,Georg
1718,Salzburg Collectables,6562-9555,Pipps,Georg
1181,Salzburg Collectables,6562-9555,Pipps,Georg
3960,Salzburg Collectables,6562-9555,Pipps,Georg
4118,Salzburg Collectables,6562-9555,Pipps,Georg
2379,Salzburg Collectables,6562-9555,Pipps,Georg
3581,Salzburg Collectables,6562-9555,Pipps,Georg
4032,Salzburg Collectables,6562-9555,Pipps,Georg
2566,Salzburg Collectables,6562-9555,Pipps,Georg
1290,Salzburg Collectables,6562-9555,Pipps,Georg
1350,Salzburg Collectables,6562-9555,Pipps,Georg
5532,Salzburg Collectables,6562-9555,Pipps,Georg
4260,Salzburg Collectables,6562-9555,Pipps,Georg
1571,Salzburg Collectables,6562-9555,Pipps,Georg
5300,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5105,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5176,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3735,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1769,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3130,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
1452,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
2043,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5970,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
4157,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3218,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3295,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5133,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3381,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
4760,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
4274,Diecast Classics Inc.,2155551555,Yu,Kyung
4770,Diecast Classics Inc.,2155551555,Yu,Kyung
5573,Petit Auto,(02) 5554 67,Dewey,Catherine
5112,Petit Auto,(02) 5554 67,Dewey,Catherine
2398,Petit Auto,(02) 5554 67,Dewey,Catherine
2626,Petit Auto,(02) 5554 67,Dewey,Catherine
1491,Petit Auto,(02) 5554 67,Dewey,Catherine
1367,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3356,La Rochelle Gifts,40.67.8555,Labrune,Janine
4014,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2948,La Rochelle Gifts,40.67.8555,Labrune,Janine
1971,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4133,La Rochelle Gifts,40.67.8555,Labrune,Janine
3348,La Rochelle Gifts,40.67.8555,Labrune,Janine
3760,La Rochelle Gifts,40.67.8555,Labrune,Janine
4261,La Rochelle Gifts,40.67.8555,Labrune,Janine
3424,La Rochelle Gifts,40.67.8555,Labrune,Janine
4016,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5694,La Rochelle Gifts,40.67.8555,Labrune,Janine
2015,La Rochelle Gifts,40.67.8555,Labrune,Janine
3257,La Rochelle Gifts,40.67.8555,Labrune,Janine
5413,La Rochelle Gifts,40.67.8555,Labrune,Janine
3849,La Rochelle Gifts,40.67.8555,Labrune,Janine
5106,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3320,La Rochelle Gifts,40.67.8555,Labrune,Janine
1575,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
